TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSpdKnobPush;FCU_AdaptVsKnobPull;FCU_AdaptVsKnobPush;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
470.98;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.10712;0.07498200000000001;0.23566;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.037161;-0.06806;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.780122555308;249.22193095056429;;0;
470.99;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.10712;0.096405;0.28922;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.10153;-0.018018;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.753200177303;249.22141163616763;;0;
471.0;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.51197;0.096405;0.06427000000000001;0.28922;-0.042847;0.0;1.0;0.0;1.0;0.0;-0.10499;-0.034909;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.726269056242;249.2208921546824;;0;
471.01;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.10712;0.096405;0.32135;-0.042847;0.0;1.0;0.0;1.0;0.0;-0.084231;0.0;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.6993291924;249.22037250611473;;0;
471.02;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.10712;0.08569299999999999;0.24637;0.0;0.0;1.0;0.0;1.0;0.0;-0.055391;-0.014639;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.672380586044;249.21985269047093;;0;
471.03;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.10712;0.096405;0.25708000000000003;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.0090088;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.645423237438;249.21933270775716;;0;
471.04;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.096405;0.08569299999999999;0.28922;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.037161;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.618457146851;249.2188125579796;;0;
471.05;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.096405;0.08569299999999999;0.29993000000000003;-0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.0045044;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.591482314549;249.21829224114455;;0;
471.06;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.49625;0.096405;0.08569299999999999;0.23566;0.010712;0.0;1.0;0.0;1.0;0.0;-0.043856;-0.038287;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.5644987408;249.21777175725805;;0;
471.07;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.096405;0.08569299999999999;0.29993000000000003;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.10038;-0.0090088;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.537506425873;249.21725110632647;;0;
471.08;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.10712;0.06427000000000001;0.28922;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.10269;-0.037161;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.510505370039;249.21673028835602;;0;
471.09;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.096405;0.096405;0.31064;-0.053558;0.0;1.0;0.0;1.0;0.0;-0.046163;-0.073196;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.483495573553;249.21620930335288;;0;
471.1;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.096405;0.21423000000000006;0.021423;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.055179;-0.069214;0.034555;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.456477036692;249.2156881513232;;0;
471.11;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.10712;0.08569299999999999;0.35349;-0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.028152;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.429449759724;249.21516683227335;;0;
471.12;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.10712;0.08569299999999999;0.33206;-0.042847;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.014639;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.402413742911;249.21464534620944;;0;
471.13;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.10712;0.08569299999999999;0.34277;-0.053558;0.0;1.0;0.0;1.0;0.0;-0.08769099999999999;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.375368986523;249.2141236931377;;0;
471.14;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.10712;0.08569299999999999;0.23566;0.010712;0.0;1.0;0.0;1.0;0.0;-0.08077000000000001;-0.037161;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.34831549083;249.21360187306436;;0;
471.15;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.10712;0.096405;0.25708000000000003;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.032657;-0.06806;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.321253256094;249.21307988599557;;0;
471.16;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.096405;0.096405;0.23566;0.010712;0.0;1.0;0.0;1.0;0.0;-0.091152;-0.055179;-0.06806;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.294182282585;249.21255773193766;;0;
471.17;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.08569299999999999;0.28922;-0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.091152;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.267102570571;249.2120354108968;;0;
471.18;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.11783;0.08569299999999999;0.19281;0.021423;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.0045044;-0.06575299999999999;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.240014120322;249.21151292287914;;0;
471.19;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.11783;0.096405;0.2785;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.034909;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.2129169321;249.21099026789096;;0;
471.2;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.10712;0.096405;0.23566;0.010712;0.0;1.0;0.0;1.0;0.0;-0.046163;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.185811006171;249.21046744593838;;0;
471.21;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.10712;0.096405;0.29993000000000003;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.10038;-0.011261;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.158696342809;249.2099444570278;;0;
471.22;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.096405;0.19281;0.042847;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.055179;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.131572942279;249.20942130116532;;0;
471.23;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.10712;0.08569299999999999;0.28922;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.036934;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.104440804847;249.20889797835713;;0;
471.24;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.096405;0.24637;0.010712;0.0;1.0;0.0;1.0;0.0;-0.040395;-0.02027;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.07729993078;249.20837448860948;;0;
471.25;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.10712;0.07498200000000001;0.26779000000000003;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.092305;-0.036035000000000005;-0.06575299999999999;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.050150320345;249.2078508319285;;0;
471.26;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.096405;0.21423000000000006;0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8859.022991973812;249.2073270083206;;0;
471.27;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.11783;0.096405;0.25708000000000003;0.0;0.0;1.0;0.0;1.0;0.0;-0.095766;-0.037161;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.99582489145;249.20680301779188;;0;
471.28;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.51197;0.08569299999999999;0.08569299999999999;0.23566;0.010712;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.968649073522;249.20627886034856;;0;
471.29;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.11783;0.096405;0.28922;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.046163;-0.073196;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.941464520292;249.20575453599673;;0;
471.3;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.096405;0.08569299999999999;0.20352;0.021423;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.018018;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.914271232037;249.20523004474285;;0;
471.31;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50254;0.10712;0.08569299999999999;0.28922;-0.021423;0.0;1.0;0.0;1.0;0.0;-0.070388;-0.055179;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.887069209019;249.204705386593;;0;
471.32;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.10712;0.096405;0.21423000000000006;0.021423;0.0;1.0;0.0;1.0;0.0;-0.078463;-0.055179;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.859858451506;249.20418056155344;;0;
471.33;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.11783;0.096405;0.26779000000000003;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.098073;-0.073196;-0.06806;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.832638959764;249.20365556963034;;0;
471.34;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50568;0.096405;0.096405;0.21423000000000006;0.032135000000000004;0.0;1.0;0.0;1.0;0.0;-0.050777;0.0033783000000000003;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.80541073406;249.2031304108298;;0;
471.35;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.51197;0.10712;0.096405;0.26779000000000003;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.778173774665;249.20260508515827;;0;
471.36;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.08569299999999999;0.22495;0.010712;0.0;1.0;0.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.750928081843;249.20207959262186;;0;
471.37;0.0;0.0;9000.0;9000.0;0.0;10.0;21.0;17.0;1.0;0.0;1.0;1.0;1.0;0.50883;0.096405;0.08569299999999999;0.2785;-0.010712;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;24.931;24.931;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;2200.0;138.0;90.0;138.0;1.0;4.0;8.0;100.0;100.0;22.0;0.0;0.0;0.0;0.0;1.0;29.91;0.0;0.0;1.0;1.0;0.0;8858.723673655866;249.20155393322682;;0;
